state,district,category,type,date,crimes
Johor,Johor Bahru Selatan,property,break_in,2021-01-01,191
Johor,Johor Bahru Selatan,property,break_in,2022-01-01,154
Johor,Johor Bahru Selatan,property,theft_other,2016-01-01,658
Johor,Johor Bahru Selatan,property,theft_other,2017-01-01,658
Johor,Johor Bahru Selatan,property,theft_other,2018-01-01,539
Johor,Johor Bahru Selatan,property,theft_other,2019-01-01,430
Johor,Johor Bahru Selatan,property,theft_other,2020-01-01,315
Johor,Johor Bahru Selatan,property,theft_other,2021-01-01,142
Johor,Johor Bahru Selatan,property,theft_other,2022-01-01,253
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,2016-01-01,87
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,2017-01-01,65
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,2018-01-01,55
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,2019-01-01,37
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,2020-01-01,16
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,2021-01-01,10
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,2022-01-01,5
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,2016-01-01,514
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,2017-01-01,344
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,2018-01-01,317
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,2019-01-01,283
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,2020-01-01,205
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,2021-01-01,89
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,2022-01-01,93
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,2016-01-01,1111
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,2017-01-01,945
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,2018-01-01,911
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,2019-01-01,733
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,2020-01-01,442
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,2021-01-01,177
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,2022-01-01,228
Johor,Johor Bahru Utara,assault,all,2016-01-01,528
Johor,Johor Bahru Utara,assault,all,2017-01-01,412
Johor,Johor Bahru Utara,assault,all,2018-01-01,343
Johor,Johor Bahru Utara,assault,all,2019-01-01,397
Johor,Johor Bahru Utara,assault,all,2020-01-01,246
Johor,Johor Bahru Utara,assault,all,2021-01-01,162
Johor,Johor Bahru Utara,assault,all,2022-01-01,148
Johor,Johor Bahru Utara,assault,causing_injury,2016-01-01,129
Johor,Johor Bahru Utara,assault,causing_injury,2017-01-01,96
Johor,Johor Bahru Utara,assault,causing_injury,2018-01-01,102
Johor,Johor Bahru Utara,assault,causing_injury,2019-01-01,140
Johor,Johor Bahru Utara,assault,causing_injury,2020-01-01,83
Johor,Johor Bahru Utara,assault,causing_injury,2021-01-01,57
Johor,Johor Bahru Utara,assault,causing_injury,2022-01-01,53
Johor,Johor Bahru Utara,assault,murder,2016-01-01,7
Johor,Johor Bahru Utara,assault,murder,2017-01-01,8
Johor,Johor Bahru Utara,assault,murder,2018-01-01,5
Johor,Johor Bahru Utara,assault,murder,2019-01-01,1
Johor,Johor Bahru Utara,assault,murder,2020-01-01,3
Johor,Johor Bahru Utara,assault,murder,2021-01-01,0
Johor,Johor Bahru Utara,assault,murder,2022-01-01,4
Johor,Johor Bahru Utara,assault,rape,2016-01-01,23
Johor,Johor Bahru Utara,assault,rape,2017-01-01,16
Johor,Johor Bahru Utara,assault,rape,2018-01-01,19
Johor,Johor Bahru Utara,assault,rape,2019-01-01,23
Johor,Johor Bahru Utara,assault,rape,2020-01-01,17
Johor,Johor Bahru Utara,assault,rape,2021-01-01,19
Johor,Johor Bahru Utara,assault,rape,2022-01-01,10
Johor,Johor Bahru Utara,assault,robbery_gang_armed,2016-01-01,0
Johor,Johor Bahru Utara,assault,robbery_gang_armed,2017-01-01,1
Johor,Johor Bahru Utara,assault,robbery_gang_armed,2018-01-01,1
Johor,Johor Bahru Utara,assault,robbery_gang_armed,2019-01-01,0
Johor,Johor Bahru Utara,assault,robbery_gang_armed,2020-01-01,0
Johor,Johor Bahru Utara,assault,robbery_gang_armed,2021-01-01,0
Johor,Johor Bahru Utara,assault,robbery_gang_armed,2022-01-01,0
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2016-01-01,283
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2017-01-01,202
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2018-01-01,148
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2019-01-01,173
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2020-01-01,45
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2021-01-01,64
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2022-01-01,61
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2016-01-01,0
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2017-01-01,0
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2018-01-01,0
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2019-01-01,0
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2020-01-01,0
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2021-01-01,0
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2022-01-01,0
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2016-01-01,86
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2017-01-01,89
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2018-01-01,68
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2019-01-01,60
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2020-01-01,98
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2021-01-01,22
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2022-01-01,20
Johor,Johor Bahru Utara,property,all,2016-01-01,1628
Johor,Johor Bahru Utara,property,all,2017-01-01,1237
Johor,Johor Bahru Utara,property,all,2018-01-01,1306
Johor,Johor Bahru Utara,property,all,2019-01-01,1144
Johor,Johor Bahru Utara,property,all,2020-01-01,760
Johor,Johor Bahru Utara,property,all,2021-01-01,385
Johor,Johor Bahru Utara,property,all,2022-01-01,354
Johor,Johor Bahru Utara,property,break_in,2016-01-01,333
Johor,Johor Bahru Utara,property,break_in,2017-01-01,229
Johor,Johor Bahru Utara,property,break_in,2018-01-01,238
Johor,Johor Bahru Utara,property,break_in,2019-01-01,233
Johor,Johor Bahru Utara,property,break_in,2020-01-01,149
Johor,Johor Bahru Utara,property,break_in,2021-01-01,91
Johor,Johor Bahru Utara,property,break_in,2022-01-01,53
Johor,Johor Bahru Utara,property,theft_other,2016-01-01,374
Johor,Johor Bahru Utara,property,theft_other,2017-01-01,282
Johor,Johor Bahru Utara,property,theft_other,2018-01-01,300
Johor,Johor Bahru Utara,property,theft_other,2019-01-01,269
Johor,Johor Bahru Utara,property,theft_other,2020-01-01,175
Johor,Johor Bahru Utara,property,theft_other,2021-01-01,86
Johor,Johor Bahru Utara,property,theft_other,2022-01-01,51
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2016-01-01,65
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2017-01-01,42
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2018-01-01,36
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2019-01-01,40
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2020-01-01,25
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2021-01-01,8
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2022-01-01,15
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2016-01-01,221
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2017-01-01,174
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2018-01-01,160
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2019-01-01,169
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2020-01-01,125
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2021-01-01,77
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2022-01-01,74
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2016-01-01,635
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2017-01-01,510
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2018-01-01,572
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2019-01-01,433
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2020-01-01,286
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2021-01-01,123
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2022-01-01,161
Johor,Kluang,assault,all,2016-01-01,156
Johor,Kluang,assault,all,2017-01-01,117
Johor,Kluang,assault,all,2018-01-01,125
Johor,Kluang,assault,all,2019-01-01,127
Johor,Kluang,assault,all,2020-01-01,113
Johor,Kluang,assault,all,2021-01-01,80
Johor,Kluang,assault,all,2022-01-01,66
Johor,Kluang,assault,causing_injury,2016-01-01,58
Johor,Kluang,assault,causing_injury,2017-01-01,45
Johor,Kluang,assault,causing_injury,2018-01-01,57
Johor,Kluang,assault,causing_injury,2019-01-01,60
Johor,Kluang,assault,causing_injury,2020-01-01,43
Johor,Kluang,assault,causing_injury,2021-01-01,39
Johor,Kluang,assault,causing_injury,2022-01-01,29
Johor,Kluang,assault,murder,2016-01-01,4
Johor,Kluang,assault,murder,2017-01-01,1
Johor,Kluang,assault,murder,2018-01-01,1
Johor,Kluang,assault,murder,2019-01-01,4
Johor,Kluang,assault,murder,2020-01-01,2
Johor,Kluang,assault,murder,2021-01-01,3
Johor,Kluang,assault,murder,2022-01-01,1
Johor,Kluang,assault,rape,2016-01-01,37
Johor,Kluang,assault,rape,2017-01-01,24
Johor,Kluang,assault,rape,2018-01-01,18
Johor,Kluang,assault,rape,2019-01-01,17
Johor,Kluang,assault,rape,2020-01-01,16
Johor,Kluang,assault,rape,2021-01-01,12
Johor,Kluang,assault,rape,2022-01-01,9
Johor,Kluang,assault,robbery_gang_armed,2016-01-01,2
Johor,Kluang,assault,robbery_gang_armed,2017-01-01,0
Johor,Kluang,assault,robbery_gang_armed,2018-01-01,0
Johor,Kluang,assault,robbery_gang_armed,2019-01-01,0
Johor,Kluang,assault,robbery_gang_armed,2020-01-01,0
Johor,Kluang,assault,robbery_gang_armed,2021-01-01,0
Johor,Kluang,assault,robbery_gang_armed,2022-01-01,0
Johor,Kluang,assault,robbery_gang_unarmed,2016-01-01,47
Johor,Kluang,assault,robbery_gang_unarmed,2017-01-01,32
Johor,Kluang,assault,robbery_gang_unarmed,2018-01-01,34
Johor,Kluang,assault,robbery_gang_unarmed,2019-01-01,35
Johor,Kluang,assault,robbery_gang_unarmed,2020-01-01,14
Johor,Kluang,assault,robbery_gang_unarmed,2021-01-01,15
Johor,Kluang,assault,robbery_gang_unarmed,2022-01-01,16
Johor,Kluang,assault,robbery_solo_armed,2016-01-01,0
Johor,Kluang,assault,robbery_solo_armed,2017-01-01,0
Johor,Kluang,assault,robbery_solo_armed,2018-01-01,0
Johor,Kluang,assault,robbery_solo_armed,2019-01-01,0
Johor,Kluang,assault,robbery_solo_armed,2020-01-01,0
Johor,Kluang,assault,robbery_solo_armed,2021-01-01,0
Johor,Kluang,assault,robbery_solo_armed,2022-01-01,0
Johor,Kluang,assault,robbery_solo_unarmed,2016-01-01,8
Johor,Kluang,assault,robbery_solo_unarmed,2017-01-01,15
Johor,Kluang,assault,robbery_solo_unarmed,2018-01-01,15
Johor,Kluang,assault,robbery_solo_unarmed,2019-01-01,11
Johor,Kluang,assault,robbery_solo_unarmed,2020-01-01,38
Johor,Kluang,assault,robbery_solo_unarmed,2021-01-01,11
Johor,Kluang,assault,robbery_solo_unarmed,2022-01-01,11
Johor,Kluang,property,all,2016-01-01,526
Johor,Kluang,property,all,2017-01-01,535
Johor,Kluang,property,all,2018-01-01,477
Johor,Kluang,property,all,2019-01-01,458
Johor,Kluang,property,all,2020-01-01,404
Johor,Kluang,property,all,2021-01-01,221
Johor,Kluang,property,all,2022-01-01,204
Johor,Kluang,property,break_in,2016-01-01,41
Johor,Kluang,property,break_in,2017-01-01,29
Johor,Kluang,property,break_in,2018-01-01,28
Johor,Kluang,property,break_in,2019-01-01,56
Johor,Kluang,property,break_in,2020-01-01,81
Johor,Kluang,property,break_in,2021-01-01,62
Johor,Kluang,property,break_in,2022-01-01,30
Johor,Kluang,property,theft_other,2016-01-01,147
Johor,Kluang,property,theft_other,2017-01-01,105
Johor,Kluang,property,theft_other,2018-01-01,116
Johor,Kluang,property,theft_other,2019-01-01,114
Johor,Kluang,property,theft_other,2020-01-01,98
Johor,Kluang,property,theft_other,2021-01-01,77
Johor,Kluang,property,theft_other,2022-01-01,71
Johor,Kluang,property,theft_vehicle_lorry,2016-01-01,11
Johor,Kluang,property,theft_vehicle_lorry,2017-01-01,15
Johor,Kluang,property,theft_vehicle_lorry,2018-01-01,31
Johor,Kluang,property,theft_vehicle_lorry,2019-01-01,12
Johor,Kluang,property,theft_vehicle_lorry,2020-01-01,12
Johor,Kluang,property,theft_vehicle_lorry,2021-01-01,2
Johor,Kluang,property,theft_vehicle_lorry,2022-01-01,4
Johor,Kluang,property,theft_vehicle_motorcar,2016-01-01,35
Johor,Kluang,property,theft_vehicle_motorcar,2017-01-01,47
Johor,Kluang,property,theft_vehicle_motorcar,2018-01-01,44
Johor,Kluang,property,theft_vehicle_motorcar,2019-01-01,41
Johor,Kluang,property,theft_vehicle_motorcar,2020-01-01,45
Johor,Kluang,property,theft_vehicle_motorcar,2021-01-01,12
Johor,Kluang,property,theft_vehicle_motorcar,2022-01-01,15
Johor,Kluang,property,theft_vehicle_motorcycle,2016-01-01,292
Johor,Kluang,property,theft_vehicle_motorcycle,2017-01-01,339
Johor,Kluang,property,theft_vehicle_motorcycle,2018-01-01,258
Johor,Kluang,property,theft_vehicle_motorcycle,2019-01-01,235
Johor,Kluang,property,theft_vehicle_motorcycle,2020-01-01,168
Johor,Kluang,property,theft_vehicle_motorcycle,2021-01-01,68
Johor,Kluang,property,theft_vehicle_motorcycle,2022-01-01,84
Johor,Kota Tinggi,assault,all,2016-01-01,109
Johor,Kota Tinggi,assault,all,2017-01-01,89
Johor,Kota Tinggi,assault,all,2018-01-01,67
Johor,Kota Tinggi,assault,all,2019-01-01,70
Johor,Kota Tinggi,assault,all,2020-01-01,72
Johor,Kota Tinggi,assault,all,2021-01-01,37
Johor,Kota Tinggi,assault,all,2022-01-01,40
Johor,Kota Tinggi,assault,causing_injury,2016-01-01,11
Johor,Kota Tinggi,assault,causing_injury,2017-01-01,21
Johor,Kota Tinggi,assault,causing_injury,2018-01-01,30
Johor,Kota Tinggi,assault,causing_injury,2019-01-01,16
Johor,Kota Tinggi,assault,causing_injury,2020-01-01,35
Johor,Kota Tinggi,assault,causing_injury,2021-01-01,18
Johor,Kota Tinggi,assault,causing_injury,2022-01-01,18
Johor,Kota Tinggi,assault,murder,2016-01-01,8
Johor,Kota Tinggi,assault,murder,2017-01-01,7
Johor,Kota Tinggi,assault,murder,2018-01-01,2
Johor,Kota Tinggi,assault,murder,2019-01-01,6
Johor,Kota Tinggi,assault,murder,2020-01-01,2
Johor,Kota Tinggi,assault,murder,2021-01-01,1
Johor,Kota Tinggi,assault,murder,2022-01-01,2
Johor,Kota Tinggi,assault,rape,2016-01-01,19
Johor,Kota Tinggi,assault,rape,2017-01-01,13
Johor,Kota Tinggi,assault,rape,2018-01-01,8
Johor,Kota Tinggi,assault,rape,2019-01-01,11
Johor,Kota Tinggi,assault,rape,2020-01-01,10
Johor,Kota Tinggi,assault,rape,2021-01-01,6
Johor,Kota Tinggi,assault,rape,2022-01-01,15
Johor,Kota Tinggi,assault,robbery_gang_armed,2016-01-01,0
Johor,Kota Tinggi,assault,robbery_gang_armed,2017-01-01,0
Johor,Kota Tinggi,assault,robbery_gang_armed,2018-01-01,0
Johor,Kota Tinggi,assault,robbery_gang_armed,2019-01-01,0
Johor,Kota Tinggi,assault,robbery_gang_armed,2020-01-01,1
Johor,Kota Tinggi,assault,robbery_gang_armed,2021-01-01,0
Johor,Kota Tinggi,assault,robbery_gang_armed,2022-01-01,0
Johor,Kota Tinggi,assault,robbery_gang_unarmed,2016-01-01,50
Johor,Kota Tinggi,assault,robbery_gang_unarmed,2017-01-01,33
Johor,Kota Tinggi,assault,robbery_gang_unarmed,2018-01-01,21
Johor,Kota Tinggi,assault,robbery_gang_unarmed,2019-01-01,27
Johor,Kota Tinggi,assault,robbery_gang_unarmed,2020-01-01,13
Johor,Kota Tinggi,assault,robbery_gang_unarmed,2021-01-01,5
Johor,Kota Tinggi,assault,robbery_gang_unarmed,2022-01-01,4
Johor,Kota Tinggi,assault,robbery_solo_armed,2016-01-01,0
Johor,Kota Tinggi,assault,robbery_solo_armed,2017-01-01,0
Johor,Kota Tinggi,assault,robbery_solo_armed,2018-01-01,0
Johor,Kota Tinggi,assault,robbery_solo_armed,2019-01-01,0
Johor,Kota Tinggi,assault,robbery_solo_armed,2020-01-01,0
Johor,Kota Tinggi,assault,robbery_solo_armed,2021-01-01,0
Johor,Kota Tinggi,assault,robbery_solo_armed,2022-01-01,0
Johor,Kota Tinggi,assault,robbery_solo_unarmed,2016-01-01,21
Johor,Kota Tinggi,assault,robbery_solo_unarmed,2017-01-01,15
Johor,Kota Tinggi,assault,robbery_solo_unarmed,2018-01-01,6
Johor,Kota Tinggi,assault,robbery_solo_unarmed,2019-01-01,10
Johor,Kota Tinggi,assault,robbery_solo_unarmed,2020-01-01,11
Johor,Kota Tinggi,assault,robbery_solo_unarmed,2021-01-01,7
Johor,Kota Tinggi,assault,robbery_solo_unarmed,2022-01-01,1
Johor,Kota Tinggi,property,all,2016-01-01,456
Johor,Kota Tinggi,property,all,2017-01-01,494
Johor,Kota Tinggi,property,all,2018-01-01,475
Johor,Kota Tinggi,property,all,2019-01-01,401
Johor,Kota Tinggi,property,all,2020-01-01,368
Johor,Kota Tinggi,property,all,2021-01-01,186
Johor,Kota Tinggi,property,all,2022-01-01,169
Johor,Kota Tinggi,property,break_in,2016-01-01,43
Johor,Kota Tinggi,property,break_in,2017-01-01,102
Johor,Kota Tinggi,property,break_in,2018-01-01,108
Johor,Kota Tinggi,property,break_in,2019-01-01,79
Johor,Kota Tinggi,property,break_in,2020-01-01,67
Johor,Kota Tinggi,property,break_in,2021-01-01,49
Johor,Kota Tinggi,property,break_in,2022-01-01,44
Johor,Kota Tinggi,property,theft_other,2016-01-01,60
Johor,Kota Tinggi,property,theft_other,2017-01-01,98
Johor,Kota Tinggi,property,theft_other,2018-01-01,106
Johor,Kota Tinggi,property,theft_other,2019-01-01,94
Johor,Kota Tinggi,property,theft_other,2020-01-01,84
Johor,Kota Tinggi,property,theft_other,2021-01-01,54
Johor,Kota Tinggi,property,theft_other,2022-01-01,54
Johor,Kota Tinggi,property,theft_vehicle_lorry,2016-01-01,9
Johor,Kota Tinggi,property,theft_vehicle_lorry,2017-01-01,17
Johor,Kota Tinggi,property,theft_vehicle_lorry,2018-01-01,13
Johor,Kota Tinggi,property,theft_vehicle_lorry,2019-01-01,10
Johor,Kota Tinggi,property,theft_vehicle_lorry,2020-01-01,10
Johor,Kota Tinggi,property,theft_vehicle_lorry,2021-01-01,1
Johor,Kota Tinggi,property,theft_vehicle_lorry,2022-01-01,3
Johor,Kota Tinggi,property,theft_vehicle_motorcar,2016-01-01,45
Johor,Kota Tinggi,property,theft_vehicle_motorcar,2017-01-01,46
Johor,Kota Tinggi,property,theft_vehicle_motorcar,2018-01-01,48
Johor,Kota Tinggi,property,theft_vehicle_motorcar,2019-01-01,32
Johor,Kota Tinggi,property,theft_vehicle_motorcar,2020-01-01,33
Johor,Kota Tinggi,property,theft_vehicle_motorcar,2021-01-01,11
Johor,Kota Tinggi,property,theft_vehicle_motorcar,2022-01-01,15
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2016-01-01,299
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2017-01-01,231
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2018-01-01,200
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2019-01-01,186
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2020-01-01,174
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2021-01-01,71
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2022-01-01,53
Johor,Kulaijaya,assault,all,2016-01-01,156
Johor,Kulaijaya,assault,all,2017-01-01,209
Johor,Kulaijaya,assault,all,2018-01-01,202
Johor,Kulaijaya,assault,all,2019-01-01,143
Johor,Kulaijaya,assault,all,2020-01-01,78
Johor,Kulaijaya,assault,all,2021-01-01,66
Johor,Kulaijaya,assault,all,2022-01-01,79
Johor,Kulaijaya,assault,causing_injury,2016-01-01,47
Johor,Kulaijaya,assault,causing_injury,2017-01-01,53
Johor,Kulaijaya,assault,causing_injury,2018-01-01,47
Johor,Kulaijaya,assault,causing_injury,2019-01-01,43
Johor,Kulaijaya,assault,causing_injury,2020-01-01,11
Johor,Kulaijaya,assault,causing_injury,2021-01-01,18
Johor,Kulaijaya,assault,causing_injury,2022-01-01,21
Johor,Kulaijaya,assault,murder,2016-01-01,7
Johor,Kulaijaya,assault,murder,2017-01-01,6
Johor,Kulaijaya,assault,murder,2018-01-01,7
Johor,Kulaijaya,assault,murder,2019-01-01,1
Johor,Kulaijaya,assault,murder,2020-01-01,7
Johor,Kulaijaya,assault,murder,2021-01-01,5
Johor,Kulaijaya,assault,murder,2022-01-01,1
Johor,Kulaijaya,assault,rape,2016-01-01,4
Johor,Kulaijaya,assault,rape,2017-01-01,11
Johor,Kulaijaya,assault,rape,2018-01-01,20
Johor,Kulaijaya,assault,rape,2019-01-01,9
Johor,Kulaijaya,assault,rape,2020-01-01,8
Johor,Kulaijaya,assault,rape,2021-01-01,9
Johor,Kulaijaya,assault,rape,2022-01-01,13
Johor,Kulaijaya,assault,robbery_gang_armed,2016-01-01,0
Johor,Kulaijaya,assault,robbery_gang_armed,2017-01-01,0
Johor,Kulaijaya,assault,robbery_gang_armed,2018-01-01,0
Johor,Kulaijaya,assault,robbery_gang_armed,2019-01-01,0
Johor,Kulaijaya,assault,robbery_gang_armed,2020-01-01,0
Johor,Kulaijaya,assault,robbery_gang_armed,2021-01-01,0
Johor,Kulaijaya,assault,robbery_gang_armed,2022-01-01,0
